Velocity;Left;Left45;Front;Right45;Right;Rotation
30.5394;5.689;6.2045;43.762;2.344;1.4682;8
27.7568;5.6464;6.1257;43.562;2.3947;1.4841;8
41.7154;5.6037;6.0469;43.362;2.4695;1.5;8
30.4937;5.561;5.9681;43.162;2.5462;1.516;8
31.7348;5.5183;5.8862;42.962;2.6228;1.5319;8
21.846;5.4732;5.8012;42.762;2.6995;1.5574;8
30.6595;5.4195;5.7162;42.562;2.7952;1.5879;8
30.9593;5.3657;5.6312;42.362;2.899;1.6183;8
34.5422;5.3119;5.5462;42.162;3.0028;1.6487;8
37.7596;5.2582;5.4612;41.962;3.1066;1.6791;8
34.0066;5.2044;5.3762;41.762;3.2343;1.715;8
34.2508;5.1506;5.2912;41.562;3.3727;1.7577;8
32.2306;5.0876;5.2063;41.362;3.511;1.8003;8
31.7365;5.022;5.1259;41.162;3.6494;1.8429;8
33.7061;4.9563;5.0481;40.962;3.8268;1.8856;8
31.3725;4.8907;4.9704;40.762;4.0053;1.9291;8
26.7658;4.8251;4.8927;40.562;4.1838;1.9828;8
33.0182;4.7594;4.8149;40.362;4.0799;2.0365;8
16.3067;4.6914;4.7372;40.162;4.5937;2.0902;8
24.5849;4.6141;4.6595;39.962;4.8067;2.1439;8
28.1708;4.5369;4.5953;39.762;5.0197;2.1975;8
28.3772;4.4596;4.543;39.562;5.1883;2.2584;8
34.2435;4.3824;4.4906;39.362;5.3563;2.3241;8
30.5748;4.3052;4.4383;39.162;5.5243;2.3898;8
30.8455;4.2279;4.3859;38.962;5.6923;2.4555;8
28.0984;4.146;4.3336;38.762;5.5894;2.5212;8
30.8864;4.0601;4.315;38.562;5.9002;2.5875;8
27.196;3.9741;4.299;38.362;5.9826;2.6649;8
33.3279;3.8882;4.283;38.162;6.0651;2.7423;8
35.2888;3.8023;4.267;37.962;6.1476;2.8197;8
32.7258;3.7164;4.2615;37.762;6.23;2.8971;8
31.6967;3.6339;4.2916;37.562;6.2564;2.9745;8
30.9696;3.5581;4.3217;37.362;6.2746;3.0556;8
32.5543;3.4823;4.3518;37.162;6.2928;3.1415;8
34.8867;3.4065;4.3987;36.962;6.311;3.2275;8
33.445;3.3307;4.4927;36.762;6.3292;3.3134;8
32.2753;3.2606;4.5868;36.562;6.3474;3.3993;8
35.3692;3.2152;4.6819;36.362;6.1237;3.4852;8
27.2899;3.1698;4.8432;36.162;6.3189;3.5685;8
35.0741;3.1243;5.0046;35.962;6.2941;3.643;8
42.1958;3.0789;5.1861;35.762;6.2693;3.7176;8
28.0028;3.0543;5.4185;35.562;6.2446;3.7921;8
28.1462;3.0423;5.6508;35.362;6.2198;3.8666;8
37.3437;3.0303;5.9449;35.162;6.1951;3.9411;8
28.2184;3.0183;6.2427;34.962;6.1475;4.0157;8
38.4762;3.0121;6.5802;34.762;6.0916;4.088;8
27.6718;3.0313;6.9241;34.562;6.0357;4.1332;8
33.1053;3.0505;7.2816;34.362;5.9798;4.1783;8
33.2059;3.0698;7.6403;34.162;5.924;4.2235;8
33.5033;3.089;7.9802;33.962;5.8681;4.2686;8
33.2909;3.1327;8.3199;33.762;5.8122;4.3138;8
31.8175;3.1826;8.6569;33.562;5.7424;4.3589;8
31.7473;3.2326;8.9938;33.362;5.6673;4.2916;8
38.6012;3.2825;9.128;33.162;5.5923;4.4225;8
32.5746;3.3431;9.2789;32.962;5.5173;4.4346;8
31.9565;3.4157;9.4297;32.762;5.4423;4.4467;8
25.6257;3.4884;9.5806;32.562;5.3673;4.4588;8
36.2441;3.561;9.632;32.362;5.2922;4.4709;8
27.9833;3.6368;9.6801;32.162;5.2089;4.4829;8
29.8528;3.727;9.7282;31.962;5.1211;4.4938;8
33.5083;3.8172;9.7762;31.762;5.0334;4.4746;8
34.7361;3.9074;9.8243;31.562;4.9456;4.4554;8
31.5565;3.9977;9.8385;31.362;4.8579;4.4363;8
33.2178;4.0992;9.8427;31.162;4.7701;4.4171;8
36.9377;4.2018;9.847;30.962;4.6824;4.3979;8
31.4875;4.3044;9.8512;30.762;4.5899;4.3077;8
31.7075;4.4069;9.8555;30.562;4.4941;4.3338;8
37.7049;4.5141;9.8597;30.362;4.3983;4.2846;8
34.8627;4.6239;9.8461;30.162;4.3025;4.2354;8
35.3205;4.7336;9.8255;29.962;4.2067;4.1861;8
32.966;4.8433;9.8048;29.762;4.1108;4.1369;8
36.0926;4.9538;9.7841;29.562;4.015;4.0823;8
29.4578;4.9591;9.4817;41.8772;3.974;3.9852;3
28.7367;4.9628;9.1962;42.2182;3.9408;3.9008;3
29.106;4.9648;8.9258;42.3679;3.9176;3.7505;3
35.2798;4.9653;8.6514;42.4262;3.9035;3.7438;3
24.3514;4.9643;8.3871;33.7486;3.8983;3.6689;8
36.7002;5.0369;8.3507;33.5486;3.8229;3.6155;8
30.8994;5.1096;8.313;33.3486;3.7476;3.5189;8
35.4902;5.1822;8.2574;33.1486;3.6722;3.4982;8
37.0334;5.2532;8.2018;32.9486;3.4991;3.4337;8
33.7066;5.3236;8.1461;32.7486;3.5237;3.3692;8
30.289;5.3939;8.0905;32.5486;3.4501;3.3047;8
38.97;5.4642;8.0349;32.3486;3.3765;3.2252;8
33.1864;5.5345;7.9793;32.1486;3.3029;3.1695;8
30.8081;5.6045;7.9236;31.9486;3.2293;3.0987;8
38.4899;5.6745;7.8609;31.7486;3.1461;3.0279;8
32.42;5.7444;7.7919;31.5486;3.0824;2.9571;8
36.6067;5.8144;7.7228;31.3486;3.0091;2.886;8
38.0872;5.8676;7.6538;31.1486;2.9358;2.8134;8
35.2468;5.9026;7.5848;30.9486;2.8625;2.7407;8
35.6048;5.9376;7.5158;30.7485;2.7892;2.6681;8
24.4492;5.9727;7.4468;30.5485;2.7159;2.5954;8
36.198;6.0077;7.3777;30.3485;2.5031;2.5239;8
39.8904;6.0427;7.3032;30.1485;2.6409;2.4535;8
34.83;6.0777;7.2238;29.9485;2.6027;2.3832;8
34.9268;6.0786;7.1445;29.7485;2.5645;2.3128;8
29.3352;6.0752;7.0652;29.5485;2.4107;2.1511;8
32.8809;6.0718;6.9858;29.3485;2.5482;2.1724;8
38.3444;6.0683;6.9065;29.1485;2.5551;2.1025;8
33.8727;6.0649;6.8271;28.9485;2.562;2.0325;8
33.6271;6.0614;6.7478;28.7485;2.503;1.9625;8
34.304;6.0385;6.6673;28.5485;2.6265;1.8926;8
34.3065;6.009;6.5794;28.3485;2.6765;1.878;8
38.9611;5.9794;6.4914;28.1485;2.7264;1.8467;8
38.914;5.9499;6.4034;27.9485;2.6794;1.8155;8
28.1446;5.9203;6.3154;27.7485;2.8788;1.7971;7
50.567;5.8734;6.3269;36.0478;2.7873;1.782;7
31.3497;5.8141;6.3484;35.6555;2.696;1.7623;7
35.6157;5.7681;6.3646;35.2425;2.6047;1.738;7
43.1539;5.7308;6.3948;34.7141;2.5132;1.709;7
29.6644;5.6822;6.4397;34.0163;2.4214;1.5167;7
36.8876;5.6518;6.3687;33.8163;2.4458;1.6651;8
30.1036;5.6215;6.2899;33.6163;2.4886;1.6626;8
29.9807;5.5911;6.2111;33.4163;2.5394;1.6601;8
35.8404;5.5607;6.1323;33.2163;2.5901;1.6576;8
36.6554;5.5189;6.0535;33.0163;2.6408;1.6555;8
28.9599;5.4762;5.9747;32.8163;2.5658;1.6714;8
33.5102;5.4335;5.8959;32.6163;2.7754;1.6873;8
34.9798;5.3909;5.8171;32.4163;2.852;1.7032;8
31.561;5.3482;5.7383;32.2163;2.9287;1.7191;8
32.4332;5.3055;5.6595;32.0163;2.9819;1.7354;8
37.28;5.2564;5.5753;31.8163;3.1105;1.7658;8
35.343;5.2027;5.4903;31.6163;3.2143;1.7963;8
34.4642;5.1489;5.4053;31.4163;3.3181;1.8267;8
30.2777;5.0951;5.3203;31.2163;3.402;1.8571;7
35.1835;5.0198;5.326;30.3949;3.2089;1.8599;7
37.0924;4.9489;5.3443;18.303;3.0007;1.8606;7
35.5984;4.8787;5.3916;17.202;3.0953;1.8627;7
34.191;4.821;5.4565;16.2178;2.9908;1.8602;7
23.7718;4.783;5.4022;16.0178;3.0574;1.8764;8
24.3096;4.7449;5.348;15.8178;3.1239;1.8926;8
30.6015;4.7008;5.3115;15.6178;3.1905;1.9088;8
35.3025;4.652;5.287;15.4178;3.1344;1.9265;8
32.4906;4.6032;5.2626;15.2178;3.3547;1.9533;8
29.5348;4.5544;5.2382;15.0178;3.4464;1.98;8
23.907;4.5056;5.2138;14.8178;3.538;2.0068;8
28.0904;4.4567;5.2118;14.6178;3.6297;2.0336;8
33.2794;4.4079;5.2329;14.4178;3.7383;2.0604;8
30.4619;4.3542;5.254;14.2178;3.8504;2.0929;8
30.9754;4.2974;5.2751;14.0178;3.9625;2.131;8
31.6272;4.2406;5.3192;13.8178;4.0746;2.1691;8
39.4577;4.1838;5.4031;13.6178;4.0966;2.2072;8
34.6312;4.1271;5.4871;13.4178;4.2675;2.2453;8
36.0314;4.0703;5.5763;13.2178;4.3527;2.1715;8
32.1723;4.0146;5.7588;13.0178;4.4379;2.33;8
34.9756;3.9672;5.9413;12.8178;4.5232;2.3789;8
28.4744;3.9197;6.1878;12.6178;4.6084;2.4279;8
29.9327;3.8722;6.4912;12.4178;4.4465;2.4768;8
30.5381;3.8247;6.8821;12.2178;4.6974;2.5258;8
33.2787;3.7889;6.3969;12.6045;4.9519;2.6189;3
28.9916;3.7502;6.0512;12.8647;5.2447;2.7316;3
32.8791;3.7082;5.7505;13.5804;5.4824;2.8561;3
32.8274;3.6737;5.4829;25.3092;5.717;2.9931;3
20.1777;3.6376;5.2415;25.5839;5.9677;3.0411;8
35.3622;3.5853;5.379;25.3839;5.9669;3.2265;8
34.5825;3.5331;5.5254;25.1839;5.95;3.3085;8
33.2125;3.4808;5.7241;24.9839;5.9331;3.3905;8
32.2163;3.4364;5.9229;24.7839;5.9163;3.4724;8
39.426;3.4179;6.1549;24.5839;5.8994;3.5544;8
36.6629;3.3994;6.4085;24.3839;5.8825;3.6364;8
33.1336;3.381;6.6741;24.1839;5.667;3.5838;8
35.0235;3.3625;6.9654;23.9839;5.8016;3.7751;8
20.5448;3.3692;7.2587;23.7839;5.7521;3.8271;8
18.2212;3.3819;7.562;23.5839;5.7026;3.8791;8
35.0563;3.3947;7.8652;23.3839;5.6531;3.9311;8
37.5522;3.4074;8.1531;23.1839;5.6036;3.983;8
30.6061;3.4326;8.4411;22.9839;5.5541;4.035;8
33.8767;3.4757;8.7273;22.7839;5.493;4.087;8
34.4382;3.5188;9.013;22.5839;5.4236;4.1178;8
41.6003;3.5619;9.1551;22.3839;5.3543;4.1364;8
38.2842;3.5626;8.6865;22.549;5.3973;4.1891;3
31.4274;3.5606;8.1654;22.5888;5.3305;4.253;3
35.0614;3.5625;7.714;22.6441;5.4904;4.2942;3
39.6472;3.5638;7.3164;22.6164;5.5446;4.3629;3
34.7642;3.6017;7.4694;22.4164;5.485;4.3761;8
39.2035;3.6395;7.6216;22.2164;5.3025;4.3892;8
34.0503;3.6773;7.7737;22.0164;5.3531;4.4024;8
36.3465;3.7193;7.8816;21.8164;5.2842;4.4156;8
40.9568;3.773;7.8814;21.6164;5.2152;4.4154;8
49.4606;3.8267;7.8813;21.4164;5.1462;4.3994;8
30.6403;3.8804;7.8811;21.2164;5.0772;4.3834;8
31.3069;3.9341;7.8809;21.0164;5.0082;4.3674;8
35.0288;3.9959;7.8807;20.8164;4.9354;4.3513;8
38.898;4.0605;7.8806;20.6164;4.8614;4.3353;8
29.647;4.1251;7.8804;20.4164;4.7875;4.3045;8
30.7118;4.1897;7.8625;20.2164;4.7135;4.2671;8
32.4244;4.2554;7.7928;20.0164;4.6396;4.2297;8
36.1739;4.3263;7.7232;19.8164;4.5656;4.1923;8
34.6499;4.3971;7.6535;19.6164;4.3912;4.1549;8
42.9518;4.4679;7.5838;19.4164;4.4159;4.1133;8
43.6578;4.5388;7.5141;19.2164;4.3406;4.0599;8
30.304;4.6106;7.4444;19.0164;4.2652;4.0064;8
26.5491;4.6832;7.3747;18.8164;4.1898;3.9529;8
31.7317;4.7559;7.3051;18.6164;4.1145;3.8994;8
30.0891;4.8285;7.2354;18.4164;4.0391;3.845;8
32.4156;4.9012;7.1508;18.2164;3.9653;3.7805;8
31.8062;4.9719;7.0565;18.0164;3.8917;3.716;8
36.1959;5.0422;6.9622;17.8164;3.8181;3.6515;8
31.8564;5.1125;6.8679;17.6164;3.7445;3.587;8
38.2439;5.1828;6.7736;17.4164;3.6709;3.5216;8
36.1835;5.2531;6.6793;17.2164;3.5972;3.4508;8
35.71;5.3231;6.585;17.0164;3.5238;3.38;8
34.605;5.393;6.4907;16.8164;3.4505;3.3092;8
38.6972;5.463;6.3964;16.6164;3.3772;3.2384;8
36.7201;5.5329;6.3021;16.4164;3.304;3.167;8
32.8206;5.5731;6.2009;16.2164;3.2307;3.0944;8
32.1491;5.573;6.0981;16.0164;3.1574;3.0217;8
39.2336;5.5729;5.9954;15.8164;3.0198;2.9491;8
33.5361;5.5727;5.8926;15.6164;2.8757;2.8765;8
32.379;5.5726;5.7898;15.4164;2.9233;2.8053;8
33.9643;5.5947;5.7584;15.099;2.8187;2.7483;7
29.4761;5.616;5.7392;14.771;2.715;2.6864;7
30.774;5.5411;5.7339;14.4141;2.6266;2.6194;7
35.6051;5.4794;5.7412;14.0776;2.5489;2.5467;7
28.3871;5.4416;5.6599;13.8776;2.628;2.4458;8
29.056;5.4038;5.5786;13.6777;2.7071;2.345;8
28.1521;5.366;5.4985;13.4777;2.8213;2.2445;8
27.8553;5.3122;5.4272;13.2777;2.9761;2.144;8
37.9915;5.2427;5.3558;13.0777;3.131;2.0435;8
31.4735;5.1732;5.2845;12.8777;3.2947;1.7665;8
33.4701;5.1036;5.2131;12.6777;3.4924;1.7692;8
34.2638;5.0341;5.1418;12.4777;3.6901;1.772;8
35.5333;4.9646;5.0704;12.2777;3.8878;1.8018;8
36.6488;4.895;5.008;12.0777;4.0796;1.8455;8
40.53;4.8179;4.9647;11.8777;4.2696;1.8892;8
32.2834;4.7358;4.9215;11.6777;4.4595;1.933;8
31.2054;4.6537;4.8782;11.4777;4.6494;1.9967;8
36.8258;4.5716;4.835;11.2777;4.7936;2.0675;8
36.7994;4.4895;4.7963;11.0777;4.9343;2.1382;8
32.6561;4.4074;4.7997;10.8777;5.0749;2.209;8
29.8827;4.3258;4.8031;10.6777;5.2156;2.2797;8
31.3124;4.2451;4.8065;10.4777;5.3269;2.3586;8
25.6375;4.2021;4.6315;10.3788;5.69;2.4945;3
33.2103;4.156;4.463;10.2915;6.1094;2.6435;3
36.6411;4.1065;4.3001;10.2157;6.4087;2.8063;3
36.9619;4.0534;4.1422;10.1105;6.7204;2.9825;3
40.3495;3.9963;3.9884;10.0008;6.9758;3.173;3
41.1468;3.9349;3.8381;9.9021;7.1408;3.3807;3
45.465;3.8689;3.6909;9.8143;7.3308;3.6072;3
23.9272;3.7977;3.5462;9.7376;7.4096;3.8353;8
34.4054;3.6482;3.4894;9.5376;7.3321;3.9661;8
33.2721;3.513;3.4909;9.3376;7.2545;4.0968;8
32.6972;3.3809;3.505;9.1376;7.177;4.2275;8
38.3108;3.2488;3.5192;8.9376;7.0995;4.3583;8
33.6688;3.1167;3.623;8.7376;7.022;4.4884;8
34.2248;2.9975;3.7997;8.5376;6.9445;4.5818;8
41.8721;2.9041;4.2833;8.3376;6.8418;4.6752;8
33.2924;2.8107;13.5049;8.1376;6.723;4.7685;8
24.8539;2.7173;13.1965;7.9376;6.6042;4.8619;3
33.3626;2.6459;13.4116;7.8405;6.5385;5.0532;3
36.4259;2.5875;13.691;7.7237;6.4847;5.2061;3
32.0627;2.5315;14.016;7.6152;6.4237;5.3454;3
38.2489;2.4706;14.4324;7.515;6.3263;5.4999;3
37.7744;2.4043;14.974;7.4233;6.2403;5.6464;3
34.5934;2.3324;15.7986;7.3403;6.1655;5.7135;3
33.538;2.2544;28.8926;7.266;6.0775;5.7936;3
42.0015;2.2052;28.5214;7.2009;5.9399;5.8872;3
40.3324;2.1592;28.1206;7.1173;5.8134;5.8886;3
40.4721;2.1096;28.0306;6.9173;5.6757;5.8745;8
33.383;2.06;27.9405;6.7173;5.5381;5.8604;8
37.3279;2.064;27.8505;6.5173;5.4004;5.8463;8
38.7356;2.0793;27.7406;6.3173;5.2627;5.8322;8
37.0149;2.0712;27.3454;6.229;5.1464;5.772;3
38.3113;2.0589;26.9174;6.1482;4.9986;5.6742;3
37.5584;2.0628;26.404;6.0753;4.8555;5.5905;3
36.778;2.0759;25.7287;6.0104;4.7225;5.5178;3
35.3172;2.0845;25.0226;5.954;4.5993;5.3873;3
42.4814;2.0886;24.3071;5.9065;4.4857;5.272;3
39.079;2.0883;23.535;5.8686;4.3816;5.1711;3
35.203;2.0838;22.5745;5.8231;4.2635;5.0443;3
31.6802;2.0967;21.56;5.7852;4.1429;4.8709;3
19.3594;2.1052;20.4397;5.7574;4.0315;4.7147;3
40.2806;2.1093;19.1609;5.7405;3.9289;4.5746;3
33.7148;2.109;17.4104;5.7356;3.8352;4.4492;3
32.3083;2.1045;15.1296;5.7438;3.7502;4.2771;3
37.3506;2.0956;12.0159;5.7664;3.6738;4.1218;3
28.9278;2.103;8.8906;5.7959;3.5935;3.9822;3
29.2981;2.1246;7.1661;5.8368;3.5097;3.8574;3
29.7796;2.1414;6.3733;5.8962;3.4344;3.7463;3
32.0909;2.1537;5.8417;5.9765;3.3674;3.6117;3
28.817;2.1615;5.4416;6.0809;3.309;3.4837;3
27.6031;2.165;5.1231;6.214;3.2591;3.3694;3
23.2833;2.1642;4.8587;6.3839;3.218;3.2681;3
24.9705;2.1695;4.6321;6.5936;3.1859;3.1791;3
22.9359;2.1787;4.4361;6.8514;3.1474;3.1018;3
20.9936;2.1836;4.2604;7.2038;3.1163;3.0146;8
20.5068;2.2127;4.4604;7.0038;3.0326;2.9438;8
18.6395;2.2418;4.6675;6.8038;2.9489;2.8731;8
20.2411;2.271;4.8745;6.6038;2.8652;2.8024;8
12.5893;2.3149;5.0816;6.4038;2.7815;2.7317;8
17.2865;2.3677;5.3123;6.2038;2.6978;2.661;8
23.4922;2.4205;5.5506;6.0037;2.6141;2.5903;8
23.3215;2.4733;5.7889;5.8037;2.5305;2.5196;8
23.583;2.5261;6.0273;5.6037;2.4468;2.4488;8
25.4706;2.5794;6.2618;5.4037;2.3631;2.3732;8
24.6854;2.6508;6.4916;5.2037;2.2783;2.2891;8
21.7126;2.7223;6.7214;5.0037;2.1897;2.2051;8
14.1323;2.744;6.3651;5.2722;2.147;2.1129;3
16.9469;2.7616;6.0512;5.6181;2.1122;2.0318;3
18.8105;2.7752;5.7707;6.2479;2.0855;1.9612;3
18.7667;2.7848;5.5168;20.0837;2.0673;1.9005;3
16.5289;2.7907;5.2844;19.6676;2.0579;1.8494;3
18.9686;2.793;5.0698;19.2165;2.0578;1.8025;3
18.9273;2.7915;4.8698;18.6366;2.0678;1.7615;3
20.5296;2.7865;4.6821;18.0318;2.0899;1.7295;3
13.4286;2.7841;4.5045;17.4611;2.1233;1.706;3
12.6095;2.7782;4.3357;16.8291;2.1691;1.6911;3
10.3326;2.7688;4.174;16.1942;2.2283;1.6845;3
11.3011;2.7558;4.0187;15.4496;2.3021;1.6862;3
10.5697;2.7393;3.8686;14.7153;2.3973;1.6966;3
10.2183;2.7191;3.723;13.9633;2.5236;1.7161;3
8.3386;2.6952;3.5812;13.1749;2.6724;1.7439;3
6.1219;2.6677;3.4425;12.346;2.8467;1.78;8
6.4007;2.6442;3.4179;12.146;2.8892;1.7989;8
5.6164;2.6208;3.3932;11.946;2.951;1.8177;8
5.9245;2.5973;3.3685;11.746;3.0186;1.8365;8
5.364;2.5783;3.3439;11.546;3.0862;1.8553;8
5.9156;2.5607;3.3192;11.346;3.1538;1.8807;8
6.1686;2.5431;3.2946;11.146;3.2214;1.9068;8
5.3937;2.5255;3.2699;10.946;3.3167;1.9329;8
6.1053;2.5079;3.2453;10.746;3.4292;1.959;8
6.0798;2.4904;3.2206;10.546;3.5418;1.9851;8
6.7157;2.4728;3.196;10.346;3.6543;2.0112;8
8.3457;2.4552;3.1653;10.146;3.8341;2.0373;8
5.6706;2.4375;3.132;9.946;4.043;2.0699;8
5.1666;2.4184;3.0987;9.746;4.2635;2.1085;8
6.368;2.3993;3.0655;9.546;16.7327;2.1471;8
6.7511;2.3802;3.0322;9.346;16.5516;2.1857;8
6.2834;2.3611;2.999;9.146;16.3618;2.2243;8
6.9543;2.342;2.9657;8.946;16.1716;2.2628;8
7.3141;2.3229;2.9324;8.746;15.9813;2.3039;8
6.4134;2.3038;2.8992;8.546;15.791;2.3608;8
6.177;2.2847;2.8659;8.346;15.6007;2.4177;8
6.154;2.2656;2.8326;8.146;15.4104;2.4747;8
5.3503;2.2433;2.7955;7.9461;15.2201;2.5316;8
6.9967;2.2166;2.7487;7.7461;15.0298;2.5885;8
5.7014;2.19;2.7018;7.5461;14.8342;2.6639;8
5.5788;2.1633;2.655;7.3461;14.6322;2.7488;7
7.5645;2.148;2.6906;7.5223;14.621;2.7777;7
7.9009;2.1414;2.7389;7.7359;14.6052;2.802;7
7.1521;2.1436;2.8009;7.896;14.6022;2.8222;7
10.0919;2.1545;2.878;8.0323;14.6126;2.8383;7
11.8731;2.1735;2.9653;8.198;14.612;2.8505;7
13.6516;2.1847;3.0352;8.3515;14.6247;2.8681;7
12.5163;2.2046;3.121;8.4904;14.6516;2.9;7
12.5584;2.2334;3.224;8.6587;14.6797;2.9274;7
11.0525;2.271;3.3461;8.774;14.713;2.9506;7
17.5347;2.3176;3.4895;8.8677;14.7617;2.9697;7
17.9536;2.3735;3.6251;8.9844;14.8208;2.9849;7
17.9489;2.4389;3.7439;9.0502;14.8763;2.9964;7
18.8397;2.4993;3.8834;9.1234;14.9488;3.0043;7
18.4623;2.5574;4.046;9.2166;15.0394;3.0114;7
21.4171;2.6253;4.2345;9.3264;15.1242;3.0327;7
26.0472;2.7033;4.3623;9.4609;15.2259;3.0501;7
21.9384;2.7916;4.4834;9.4714;15.3482;3.0637;7
24.4679;2.8908;4.6254;9.4909;15.4772;3.0737;7
24.8135;3.0013;4.7903;9.5267;15.6222;3.0802;7
26.2571;3.0913;4.9011;9.5138;15.7918;3.0832;7
26.4984;3.1832;5.0098;9.492;16.0175;3.0829;7
29.1511;3.2865;5.138;9.4838;16.2803;3.0794;7
32.2415;3.4017;5.2678;9.4654;16.7253;3.0797;7
32.3312;3.5294;5.3744;9.4293;17.4927;3.0787;7
22.1415;3.6687;5.5004;9.4058;32.0063;3.0744;7
34.2991;3.7528;5.6321;9.3931;33.5734;3.0669;7
25.8329;3.8485;5.7019;9.3571;35.0784;3.0561;7
31.9323;3.9563;5.7882;9.3338;36.5033;3.042;7
28.077;4.0767;5.8791;9.3239;38.1287;3.0247;7
36.8628;4.1905;5.9309;9.3076;0.0;3.004;7
42.8743;4.2711;5.9982;9.2939;0.0;2.985;7
35.0204;4.3637;6.0802;9.2941;0.0;2.9787;7
32.4034;4.4687;6.1759;9.3027;50.5173;2.969;7
37.9675;4.5728;6.2904;9.3054;26.6579;2.956;7
37.6412;4.6596;6.2938;9.323;25.2192;2.9396;7
35.3303;4.7589;6.3119;9.3566;24.0834;2.9198;7
33.4614;4.8712;6.3439;9.3849;22.98;2.8966;7
45.8773;4.9458;6.331;9.4261;21.92;2.8698;7
31.9805;5.0123;6.3114;9.4853;6.6101;2.8402;7
37.3383;5.0911;6.3045;9.5471;5.4302;2.8224;7
39.5137;5.1568;6.2859;9.615;5.3047;2.8011;7
32.3256;5.2056;6.2532;9.7033;5.1785;2.7761;7
36.7216;5.2666;6.2328;9.8028;5.0512;2.7475;7
34.0704;5.3383;6.2189;9.9045;4.9225;2.7152;7
41.5728;5.4201;6.187;10.0298;4.7308;2.6789;7
36.5815;5.515;6.1672;10.1744;4.531;2.6385;7
35.2548;5.5331;6.1598;10.3274;4.3487;2.5936;7
37.4278;5.5476;6.1428;10.5098;4.1803;2.5428;7
36.7132;5.5744;6.1322;10.75;4.0229;2.4872;7
40.0937;5.5748;6.1343;11.0477;3.8744;2.4267;7
33.1208;5.5537;6.1405;11.57;3.7331;2.3609;7
47.676;5.5449;6.1448;13.1226;3.5977;2.2894;7
30.2392;5.5332;6.1624;30.6135;3.4672;2.2118;7
35.8254;5.4997;6.1939;32.1614;3.3406;2.2848;7
29.0146;5.4787;6.218;34.7771;3.2173;2.3456;7
32.28;5.4675;6.2556;0.0;3.0458;2.2994;7
25.0783;5.4387;6.1839;0.0;3.1487;2.248;8
31.0631;5.4098;6.1123;0.0;3.1966;2.2002;8
33.787;5.381;6.0406;0.0;3.2446;2.1856;8
35.2429;5.3521;5.9652;0.0;3.2925;2.171;8
36.8597;5.3233;5.8842;0.0;3.3681;2.1563;8
45.3092;5.2945;5.8032;0.0;3.4474;2.0506;8
39.7338;5.2513;5.7222;0.0;3.5266;2.1485;8
30.5115;5.2076;5.6412;0.0;3.6059;2.1589;8
30.4367;5.1638;5.5602;0.0;3.7123;2.1693;8
48.0548;5.1201;5.4792;0.0;3.8233;2.1798;8
35.911;5.0763;5.3982;0.0;3.9343;2.1936;8
31.4873;5.0326;5.3172;0.0;4.0173;2.2226;8
34.2798;4.9792;5.2327;0.0;4.1923;2.2516;8
36.8657;4.9229;5.1433;0.0;4.3374;2.2806;8
41.2822;4.8665;5.0538;0.0;4.4824;2.3096;8
31.8836;4.8101;4.9644;0.0;4.3782;2.3418;8
29.1699;4.7537;4.875;0.0;4.8401;2.3856;8
25.3579;4.6973;4.7856;0.0;5.03;2.4294;7
29.9456;4.6065;4.7741;0.0;4.8123;2.4378;7
36.8953;4.5232;4.7722;0.0;4.6138;2.4421;7
32.2115;4.4525;4.7705;41.0227;4.4305;2.4423;7
34.7545;4.3941;4.7806;19.3365;4.2595;2.4387;7
34.5287;4.3282;4.8031;18.2397;4.0986;2.4318;7
36.3131;4.2742;4.8417;17.2007;3.946;2.4275;7
21.5688;4.2362;4.7875;17.0007;4.0125;2.4437;8
30.7865;4.1981;4.7332;16.8007;3.9706;2.4599;8
25.6761;4.1601;4.6789;16.6007;4.176;2.4761;8
26.6242;4.1153;4.6247;16.4007;4.2677;2.4924;8
27.1963;4.0665;4.5704;16.2007;4.3594;2.5106;8
31.2859;4.0177;4.5161;16.0007;4.451;2.5374;8
28.9477;3.9689;4.484;15.8007;4.559;2.5642;8
31.3688;3.9201;4.4596;15.6007;4.6711;2.591;8
29.9152;3.8713;4.4352;15.4007;4.7833;2.6178;8
31.656;3.8225;4.4108;15.2007;4.8954;2.6445;8
39.512;3.7682;4.3864;15.0007;4.9323;2.6778;8
35.934;3.7115;4.391;14.8007;5.089;2.7159;8
28.6932;3.6547;4.4121;14.6007;5.1742;2.754;8
39.557;3.5979;4.4332;14.4007;5.2595;2.7921;8
29.6135;3.5411;4.4543;14.2007;5.3447;2.8302;8
30.2444;3.4843;4.5076;14.0007;5.4299;2.7866;8
26.9489;3.4292;4.5915;13.8007;5.2833;2.9155;8
26.4673;3.3818;4.6755;13.6007;5.5205;2.9644;8
28.5525;3.3343;4.7792;13.4007;5.5495;3.0134;8
30.932;3.2868;4.9617;13.2007;5.5786;3.0623;8
16.5644;3.2393;5.1442;13.0007;5.6076;3.1113;3
30.2248;3.1987;4.9201;13.432;5.8283;3.2106;3
29.9946;3.1544;4.7156;13.6802;6.0953;3.3297;3
29.2244;3.115;4.5269;15.9399;6.3273;3.4615;3
32.0284;3.0778;4.3511;36.5054;6.5538;3.6066;3
30.419;3.0369;4.1857;0.0;6.737;3.7608;8
33.0279;2.9847;4.2634;48.7559;6.7201;3.8428;8
30.8997;2.9324;4.3844;48.5559;6.7033;3.9248;8
